MutOperator,NumMutInstr,Opcode,LineNum,BlockNum,MetInstrTotal,MetInstrIdx,MetInstrSucc,NumTests,ReturnType,LocalVars,TryCatch,Detected
NonVoidMethodCallMutator,2,184,100,0,9,4,5,5,none,1,0,0
MemberVariableMutator,2,181,104,1,13,9,4,1577,none,2,0,1
BooleanFalseReturnValsMutator,6,172,347,1,9,8,1,282,none,3,0,1
BooleanTrueReturnValsMutator,6,172,347,1,9,8,1,282,none,3,0,1
NonVoidMethodCallMutator,2,185,347,0,9,7,2,282,none,3,0,1
ReturnValsMutator,6,172,347,1,9,8,1,282,none,3,0,1
BooleanFalseReturnValsMutator,6,172,370,1,9,8,1,269,none,3,0,1
BooleanTrueReturnValsMutator,6,172,370,1,9,8,1,269,none,3,0,1
NonVoidMethodCallMutator,2,185,370,0,9,7,2,269,none,3,0,1
ReturnValsMutator,6,172,370,1,9,8,1,269,none,3,0,1
NonVoidMethodCallMutator,2,184,722,0,12,9,3,51,none,5,0,1
NonVoidMethodCallMutator,2,182,722,1,12,10,2,51,none,5,0,1
NullReturnValsMutator,4,176,722,2,12,11,1,51,none,5,0,1
ReturnValsMutator,4,176,722,2,12,11,1,51,none,5,0,1
NonVoidMethodCallMutator,2,184,409,0,12,9,3,51,none,5,0,1
NonVoidMethodCallMutator,2,182,409,1,12,10,2,51,none,5,0,1
NullReturnValsMutator,4,176,409,2,12,11,1,51,none,5,0,1
ReturnValsMutator,4,176,409,2,12,11,1,51,none,5,0,1
ConditionalsBoundaryMutator,18,162,686,4,40,21,19,27,[,4,0,1
InlineConstantMutator,10,3,686,2,40,14,26,27,[,4,0,1
NegateConditionalsMutator,18,162,686,4,40,21,19,27,[,4,0,1
NonVoidMethodCallMutator,2,184,684,0,40,4,36,27,[,4,0,1
NonVoidMethodCallMutator,2,182,685,1,40,9,31,27,[,4,0,1
NonVoidMethodCallMutator,2,182,686,3,40,20,20,27,[,4,0,1
NonVoidMethodCallMutator,2,182,687,5,40,28,12,27,[,4,0,1
NullReturnValsMutator,4,176,689,7,40,39,1,27,[,4,0,1
RemoveConditionalMutator_ORDER_ELSE,18,162,686,4,40,21,19,27,[,4,0,1
RemoveConditionalMutator_ORDER_IF,18,162,686,4,40,21,19,27,[,4,0,1
ReturnValsMutator,4,176,689,7,40,39,1,27,[,4,0,1
ABSMutator,10,21,686,3,40,18,22,27,[,4,0,1
ABSMutator,10,21,687,5,40,25,15,27,[,4,0,1
ABSMutator,10,21,687,5,40,27,13,27,[,4,0,1
CRCR1Mutator,10,3,686,2,40,14,26,27,[,4,0,1
CRCR3Mutator,10,3,686,2,40,14,26,27,[,4,0,1
CRCR5Mutator,10,3,686,2,40,14,26,27,[,4,0,1
CRCR6Mutator,10,3,686,2,40,14,26,27,[,4,0,1
ROR1Mutator,18,162,686,4,40,21,19,27,[,4,0,1
ROR2Mutator,18,162,686,4,40,21,19,27,[,4,0,1
ROR3Mutator,18,162,686,4,40,21,19,27,[,4,0,1
ROR4Mutator,18,162,686,4,40,21,19,27,[,4,0,0
ROR5Mutator,18,162,686,4,40,21,19,27,[,4,0,1
UOI1Mutator,10,21,686,3,40,18,22,27,[,4,0,1
UOI1Mutator,10,21,687,5,40,25,15,27,[,4,0,1
UOI1Mutator,10,21,687,5,40,27,13,27,[,4,0,1
UOI2Mutator,10,21,686,3,40,18,22,27,[,4,0,1
UOI2Mutator,10,21,687,5,40,25,15,27,[,4,0,1
UOI2Mutator,10,21,687,5,40,27,13,27,[,4,0,1
UOI3Mutator,10,21,686,3,40,18,22,27,[,4,0,1
UOI3Mutator,10,21,687,5,40,25,15,27,[,4,0,1
UOI3Mutator,10,21,687,5,40,27,13,27,[,4,0,1
UOI4Mutator,10,21,686,3,40,18,22,27,[,4,0,1
UOI4Mutator,10,21,687,5,40,25,15,27,[,4,0,1
UOI4Mutator,10,21,687,5,40,27,13,27,[,4,0,1
ArgumentPropagationMutator,4,184,677,10,61,49,12,131,L,4,0,1
ConditionalsBoundaryMutator,18,162,676,9,61,43,18,149,L,4,0,1
ConstructorCallMutator,2,183,673,4,61,20,41,0,L,4,0,0
ConstructorCallMutator,2,183,675,7,61,33,28,149,L,4,0,1
EmptyObjectReturnValsMutator,4,176,671,1,61,8,53,0,L,4,0,0
EmptyObjectReturnValsMutator,4,176,679,13,61,60,1,149,L,4,0,1
IncrementsMutator,3,132,676,12,61,54,7,131,L,4,0,1
InlineConstantMutator,10,3,676,8,61,37,24,149,L,4,0,1
NegateConditionalsMutator,8,199,670,0,61,4,57,149,L,4,0,1
NegateConditionalsMutator,16,154,672,3,61,14,47,149,L,4,0,1
NegateConditionalsMutator,18,162,676,9,61,43,18,149,L,4,0,1
NonVoidMethodCallMutator,2,184,672,2,61,13,48,149,L,4,0,1
NonVoidMethodCallMutator,2,184,674,6,61,26,35,149,L,4,0,1
NonVoidMethodCallMutator,4,184,677,10,61,49,12,131,L,4,0,1
NonVoidMethodCallMutator,2,185,677,11,61,50,11,131,L,4,0,1
RemoveConditionalMutator_EQUAL_ELSE,8,199,670,0,61,4,57,149,L,4,0,0
RemoveConditionalMutator_EQUAL_ELSE,16,154,672,3,61,14,47,149,L,4,0,0
RemoveConditionalMutator_EQUAL_IF,8,199,670,0,61,4,57,149,L,4,0,1
RemoveConditionalMutator_EQUAL_IF,16,154,672,3,61,14,47,149,L,4,0,1
RemoveConditionalMutator_ORDER_ELSE,18,162,676,9,61,43,18,149,L,4,0,1
RemoveConditionalMutator_ORDER_IF,18,162,676,9,61,43,18,149,L,4,0,1
ReturnValsMutator,4,176,671,1,61,8,53,0,L,4,0,0
ReturnValsMutator,4,176,679,13,61,60,1,149,L,4,0,1
ABSMutator,10,21,675,7,61,32,29,149,L,4,0,1
ABSMutator,10,21,676,9,61,41,20,149,L,4,0,1
ABSMutator,10,21,676,9,61,42,19,149,L,4,0,1
ABSMutator,10,21,677,10,61,48,13,131,L,4,0,1
CRCR1Mutator,10,3,676,8,61,37,24,149,L,4,0,1
CRCR3Mutator,10,3,676,8,61,37,24,149,L,4,0,1
CRCR5Mutator,10,3,676,8,61,37,24,149,L,4,0,1
CRCR6Mutator,10,3,676,8,61,37,24,149,L,4,0,1
ROR1Mutator,16,154,672,3,61,14,47,149,L,4,0,1
ROR1Mutator,18,162,676,9,61,43,18,149,L,4,0,1
ROR2Mutator,16,154,672,3,61,14,47,149,L,4,0,1
ROR2Mutator,18,162,676,9,61,43,18,149,L,4,0,1
ROR3Mutator,16,154,672,3,61,14,47,149,L,4,0,0
ROR3Mutator,18,162,676,9,61,43,18,149,L,4,0,1
ROR4Mutator,16,154,672,3,61,14,47,149,L,4,0,0
ROR4Mutator,18,162,676,9,61,43,18,149,L,4,0,0
ROR5Mutator,8,199,670,0,61,4,57,149,L,4,0,1
ROR5Mutator,16,154,672,3,61,14,47,149,L,4,0,1
ROR5Mutator,18,162,676,9,61,43,18,149,L,4,0,1
UOI1Mutator,10,21,675,7,61,32,29,149,L,4,0,1
UOI1Mutator,10,21,676,9,61,41,20,149,L,4,0,1
UOI1Mutator,10,21,676,9,61,42,19,149,L,4,0,1
UOI1Mutator,10,21,677,10,61,48,13,131,L,4,0,1
UOI2Mutator,10,21,675,7,61,32,29,149,L,4,0,1
UOI2Mutator,10,21,676,9,61,41,20,149,L,4,0,1
UOI2Mutator,10,21,676,9,61,42,19,149,L,4,0,1
UOI2Mutator,10,21,677,10,61,48,13,131,L,4,0,1
UOI3Mutator,10,21,675,7,61,32,29,149,L,4,0,1
UOI3Mutator,10,21,676,9,61,41,20,149,L,4,0,1
UOI3Mutator,10,21,676,9,61,42,19,149,L,4,0,1
UOI3Mutator,10,21,677,10,61,48,13,131,L,4,0,1
UOI4Mutator,10,21,675,7,61,32,29,149,L,4,0,1
UOI4Mutator,10,21,676,9,61,41,20,149,L,4,0,1
UOI4Mutator,10,21,676,9,61,42,19,149,L,4,0,1
UOI4Mutator,10,21,677,10,61,48,13,131,L,4,0,1
ArgumentPropagationMutator,4,184,265,4,50,25,25,87,L,6,0,1
ConditionalsBoundaryMutator,18,162,264,3,50,20,30,87,L,6,0,1
ConstructorCallMutator,2,183,262,0,50,5,45,87,L,6,0,1
EmptyObjectReturnValsMutator,4,176,270,10,50,49,1,87,L,6,0,1
IncrementsMutator,3,132,264,9,50,43,7,87,L,6,0,1
InlineConstantMutator,10,3,264,2,50,14,36,87,L,6,0,1
NegateConditionalsMutator,18,162,264,3,50,20,30,87,L,6,0,1
NegateConditionalsMutator,16,154,266,6,50,33,17,87,L,6,0,1
NonVoidMethodCallMutator,2,184,263,1,50,10,40,87,L,6,0,1
NonVoidMethodCallMutator,4,184,265,4,50,25,25,87,L,6,0,1
NonVoidMethodCallMutator,2,183,266,5,50,32,18,87,L,6,0,1
NonVoidMethodCallMutator,2,185,267,7,50,38,12,87,L,6,0,1
RemoveConditionalMutator_EQUAL_ELSE,16,154,266,6,50,33,17,87,L,6,0,1
RemoveConditionalMutator_EQUAL_IF,16,154,266,6,50,33,17,87,L,6,0,1
RemoveConditionalMutator_ORDER_ELSE,18,162,264,3,50,20,30,87,L,6,0,1
RemoveConditionalMutator_ORDER_IF,18,162,264,3,50,20,30,87,L,6,0,1
ReturnValsMutator,4,176,270,10,50,49,1,87,L,6,0,1
ABSMutator,10,21,264,3,50,18,32,87,L,6,0,1
ABSMutator,10,21,264,3,50,19,31,87,L,6,0,1
ABSMutator,10,21,265,4,50,24,26,87,L,6,0,1
CRCR1Mutator,10,3,264,2,50,14,36,87,L,6,0,1
CRCR3Mutator,10,3,264,2,50,14,36,87,L,6,0,1
CRCR5Mutator,10,3,264,2,50,14,36,87,L,6,0,1
CRCR6Mutator,10,3,264,2,50,14,36,87,L,6,0,1
ROR1Mutator,18,162,264,3,50,20,30,87,L,6,0,1
ROR1Mutator,16,154,266,6,50,33,17,87,L,6,0,1
ROR2Mutator,18,162,264,3,50,20,30,87,L,6,0,1
ROR2Mutator,16,154,266,6,50,33,17,87,L,6,0,1
ROR3Mutator,18,162,264,3,50,20,30,87,L,6,0,1
ROR3Mutator,16,154,266,6,50,33,17,87,L,6,0,0
ROR4Mutator,18,162,264,3,50,20,30,87,L,6,0,0
ROR4Mutator,16,154,266,6,50,33,17,87,L,6,0,1
ROR5Mutator,18,162,264,3,50,20,30,87,L,6,0,1
ROR5Mutator,16,154,266,6,50,33,17,87,L,6,0,1
UOI1Mutator,10,21,264,3,50,18,32,87,L,6,0,1
UOI1Mutator,10,21,264,3,50,19,31,87,L,6,0,1
UOI1Mutator,10,21,265,4,50,24,26,87,L,6,0,1
UOI2Mutator,10,21,264,3,50,18,32,87,L,6,0,1
UOI2Mutator,10,21,264,3,50,19,31,87,L,6,0,1
UOI2Mutator,10,21,265,4,50,24,26,87,L,6,0,1
UOI3Mutator,10,21,264,3,50,18,32,87,L,6,0,1
UOI3Mutator,10,21,264,3,50,19,31,87,L,6,0,1
UOI3Mutator,10,21,265,4,50,24,26,87,L,6,0,1
UOI4Mutator,10,21,264,3,50,18,32,87,L,6,0,1
UOI4Mutator,10,21,264,3,50,19,31,87,L,6,0,1
UOI4Mutator,10,21,265,4,50,24,26,87,L,6,0,1
NegateConditionalsMutator,16,154,446,4,54,22,32,2,V,8,1,1
NonVoidMethodCallMutator,2,183,445,2,54,16,38,2,V,8,1,1
NonVoidMethodCallMutator,2,185,446,3,54,21,33,2,V,8,1,1
NonVoidMethodCallMutator,2,184,447,5,54,30,24,1,V,8,1,1
NonVoidMethodCallMutator,2,182,447,6,54,31,23,1,V,8,1,1
NonVoidMethodCallMutator,2,184,449,9,54,47,7,0,V,8,1,0
NonVoidMethodCallMutator,2,182,449,10,54,48,6,0,V,8,1,0
RemoveConditionalMutator_EQUAL_ELSE,16,154,446,4,54,22,32,2,V,8,1,1
RemoveConditionalMutator_EQUAL_IF,16,154,446,4,54,22,32,2,V,8,1,1
VoidMethodCallMutator,2,184,442,0,54,5,49,3,V,8,1,0
VoidMethodCallMutator,2,182,443,1,54,10,44,3,V,8,1,1
ROR1Mutator,16,154,446,4,54,22,32,2,V,8,1,1
ROR2Mutator,16,154,446,4,54,22,32,2,V,8,1,1
ROR3Mutator,16,154,446,4,54,22,32,2,V,8,1,0
ROR4Mutator,16,154,446,4,54,22,32,2,V,8,1,1
ROR5Mutator,16,154,446,4,54,22,32,2,V,8,1,1
ConditionalsBoundaryMutator,18,161,504,4,51,23,28,3,V,9,2,1
NegateConditionalsMutator,18,161,504,4,51,23,28,3,V,9,2,1
NonVoidMethodCallMutator,2,183,503,2,51,16,35,3,V,9,2,1
NonVoidMethodCallMutator,2,185,504,3,51,21,30,3,V,9,2,1
NonVoidMethodCallMutator,2,184,507,6,51,35,16,1,V,9,2,1
NonVoidMethodCallMutator,2,182,507,7,51,36,15,1,V,9,2,1
NonVoidMethodCallMutator,2,184,509,9,51,48,3,0,V,9,2,0
NonVoidMethodCallMutator,2,182,509,10,51,49,2,0,V,9,2,0
RemoveConditionalMutator_ORDER_ELSE,18,161,504,4,51,23,28,3,V,9,2,1
RemoveConditionalMutator_ORDER_IF,18,161,504,4,51,23,28,3,V,9,2,1
VoidMethodCallMutator,2,184,500,0,51,5,46,4,V,9,2,0
VoidMethodCallMutator,2,182,501,1,51,10,41,4,V,9,2,1
ABSMutator,10,21,504,4,51,22,29,3,V,9,2,1
ABSMutator,10,21,507,6,51,33,18,1,V,9,2,1
ROR1Mutator,18,161,504,4,51,23,28,3,V,9,2,1
ROR2Mutator,18,161,504,4,51,23,28,3,V,9,2,1
ROR3Mutator,18,161,504,4,51,23,28,3,V,9,2,1
ROR4Mutator,18,161,504,4,51,23,28,3,V,9,2,1
ROR5Mutator,18,161,504,4,51,23,28,3,V,9,2,1
UOI1Mutator,10,21,504,4,51,22,29,3,V,9,2,1
UOI1Mutator,10,21,507,6,51,33,18,1,V,9,2,0
UOI2Mutator,10,21,504,4,51,22,29,3,V,9,2,1
UOI2Mutator,10,21,507,6,51,33,18,1,V,9,2,0
UOI3Mutator,10,21,504,4,51,22,29,3,V,9,2,1
UOI3Mutator,10,21,507,6,51,33,18,1,V,9,2,1
UOI4Mutator,10,21,504,4,51,22,29,3,V,9,2,1
UOI4Mutator,10,21,507,6,51,33,18,1,V,9,2,1
ConditionalsBoundaryMutator,18,163,519,4,51,23,28,3,V,9,2,1
NegateConditionalsMutator,18,163,519,4,51,23,28,3,V,9,2,1
NonVoidMethodCallMutator,2,183,518,2,51,16,35,3,V,9,2,1
NonVoidMethodCallMutator,2,185,519,3,51,21,30,3,V,9,2,1
NonVoidMethodCallMutator,2,184,522,6,51,35,16,1,V,9,2,1
NonVoidMethodCallMutator,2,182,522,7,51,36,15,1,V,9,2,1
NonVoidMethodCallMutator,2,184,524,9,51,48,3,0,V,9,2,0
NonVoidMethodCallMutator,2,182,524,10,51,49,2,0,V,9,2,0
RemoveConditionalMutator_ORDER_ELSE,18,163,519,4,51,23,28,3,V,9,2,1
RemoveConditionalMutator_ORDER_IF,18,163,519,4,51,23,28,3,V,9,2,1
VoidMethodCallMutator,2,184,515,0,51,5,46,4,V,9,2,0
VoidMethodCallMutator,2,182,516,1,51,10,41,4,V,9,2,1
ABSMutator,10,21,519,4,51,22,29,3,V,9,2,1
ABSMutator,10,21,522,6,51,33,18,1,V,9,2,1
ROR1Mutator,18,163,519,4,51,23,28,3,V,9,2,1
ROR2Mutator,18,163,519,4,51,23,28,3,V,9,2,1
ROR3Mutator,18,163,519,4,51,23,28,3,V,9,2,1
ROR4Mutator,18,163,519,4,51,23,28,3,V,9,2,1
ROR5Mutator,18,163,519,4,51,23,28,3,V,9,2,1
UOI1Mutator,10,21,519,4,51,22,29,3,V,9,2,1
UOI1Mutator,10,21,522,6,51,33,18,1,V,9,2,0
UOI2Mutator,10,21,519,4,51,22,29,3,V,9,2,1
UOI2Mutator,10,21,522,6,51,33,18,1,V,9,2,0
UOI3Mutator,10,21,519,4,51,22,29,3,V,9,2,1
UOI3Mutator,10,21,522,6,51,33,18,1,V,9,2,1
UOI4Mutator,10,21,519,4,51,22,29,3,V,9,2,1
UOI4Mutator,10,21,522,6,51,33,18,1,V,9,2,1
NegateConditionalsMutator,16,160,534,4,51,23,28,3,V,9,2,1
NonVoidMethodCallMutator,2,183,533,2,51,16,35,3,V,9,2,1
NonVoidMethodCallMutator,2,185,534,3,51,21,30,3,V,9,2,1
NonVoidMethodCallMutator,2,184,537,6,51,35,16,2,V,9,2,1
NonVoidMethodCallMutator,2,182,537,7,51,36,15,2,V,9,2,1
NonVoidMethodCallMutator,2,184,539,9,51,48,3,0,V,9,2,0
NonVoidMethodCallMutator,2,182,539,10,51,49,2,0,V,9,2,0
RemoveConditionalMutator_EQUAL_ELSE,16,160,534,4,51,23,28,3,V,9,2,1
RemoveConditionalMutator_EQUAL_IF,16,160,534,4,51,23,28,3,V,9,2,1
VoidMethodCallMutator,2,184,530,0,51,5,46,4,V,9,2,0
VoidMethodCallMutator,2,182,531,1,51,10,41,4,V,9,2,1
ABSMutator,10,21,534,4,51,22,29,3,V,9,2,1
ABSMutator,10,21,537,6,51,33,18,2,V,9,2,1
ROR1Mutator,16,160,534,4,51,23,28,3,V,9,2,1
ROR2Mutator,16,160,534,4,51,23,28,3,V,9,2,1
ROR3Mutator,16,160,534,4,51,23,28,3,V,9,2,1
ROR4Mutator,16,160,534,4,51,23,28,3,V,9,2,1
ROR5Mutator,16,160,534,4,51,23,28,3,V,9,2,1
UOI1Mutator,10,21,534,4,51,22,29,3,V,9,2,1
UOI1Mutator,10,21,537,6,51,33,18,2,V,9,2,0
UOI2Mutator,10,21,534,4,51,22,29,3,V,9,2,1
UOI2Mutator,10,21,537,6,51,33,18,2,V,9,2,0
UOI3Mutator,10,21,534,4,51,22,29,3,V,9,2,1
UOI3Mutator,10,21,537,6,51,33,18,2,V,9,2,1
UOI4Mutator,10,21,534,4,51,22,29,3,V,9,2,1
UOI4Mutator,10,21,537,6,51,33,18,2,V,9,2,1
NegateConditionalsMutator,16,153,459,4,50,22,28,2,V,8,2,1
NonVoidMethodCallMutator,2,183,458,2,50,16,34,2,V,8,2,1
NonVoidMethodCallMutator,2,185,459,3,50,21,29,2,V,8,2,1
NonVoidMethodCallMutator,2,184,462,6,50,34,16,1,V,8,2,1
NonVoidMethodCallMutator,2,182,462,7,50,35,15,1,V,8,2,1
NonVoidMethodCallMutator,2,184,464,9,50,47,3,0,V,8,2,0
NonVoidMethodCallMutator,2,182,464,10,50,48,2,0,V,8,2,0
RemoveConditionalMutator_EQUAL_ELSE,16,153,459,4,50,22,28,2,V,8,2,1
RemoveConditionalMutator_EQUAL_IF,16,153,459,4,50,22,28,2,V,8,2,1
VoidMethodCallMutator,2,184,455,0,50,5,45,3,V,8,2,0
VoidMethodCallMutator,2,182,456,1,50,10,40,3,V,8,2,1
ROR1Mutator,16,153,459,4,50,22,28,2,V,8,2,1
ROR2Mutator,16,153,459,4,50,22,28,2,V,8,2,0
ROR3Mutator,16,153,459,4,50,22,28,2,V,8,2,1
ROR4Mutator,16,153,459,4,50,22,28,2,V,8,2,1
ROR5Mutator,16,153,459,4,50,22,28,2,V,8,2,1
ArgumentPropagationMutator,4,184,162,7,78,36,42,109,none,9,0,1
ConditionalsBoundaryMutator,18,162,161,6,78,31,47,109,none,9,0,1
ConstructorCallMutator,2,183,159,3,78,16,62,109,none,9,0,1
IncrementsMutator,3,132,161,12,78,54,24,109,none,9,0,1
InlineConstantMutator,10,3,161,5,78,25,53,109,none,9,0,1
NegateConditionalsMutator,16,153,157,1,78,7,71,121,none,9,0,1
NegateConditionalsMutator,18,162,161,6,78,31,47,109,none,9,0,1
NegateConditionalsMutator,16,154,163,9,78,44,34,109,none,9,0,1
NegateConditionalsMutator,16,154,167,14,78,61,17,109,none,9,0,1
NonVoidMethodCallMutator,2,184,157,0,78,6,72,171,none,9,0,1
NonVoidMethodCallMutator,2,184,160,4,78,21,57,109,none,9,0,1
NonVoidMethodCallMutator,4,184,162,7,78,36,42,109,none,9,0,1
NonVoidMethodCallMutator,2,183,163,8,78,43,35,109,none,9,0,1
NonVoidMethodCallMutator,2,185,164,10,78,49,29,18,none,9,0,1
NonVoidMethodCallMutator,2,185,167,13,78,60,18,109,none,9,0,1
NonVoidMethodCallMutator,2,184,168,15,78,71,7,18,none,9,0,1
NonVoidMethodCallMutator,2,182,168,16,78,72,6,18,none,9,0,1
RemoveConditionalMutator_EQUAL_ELSE,16,153,157,1,78,7,71,121,none,9,0,0
RemoveConditionalMutator_EQUAL_ELSE,16,154,163,9,78,44,34,109,none,9,0,1
RemoveConditionalMutator_EQUAL_ELSE,16,154,167,14,78,61,17,109,none,9,0,1
RemoveConditionalMutator_EQUAL_IF,16,153,157,1,78,7,71,121,none,9,0,1
RemoveConditionalMutator_EQUAL_IF,16,154,163,9,78,44,34,109,none,9,0,1
RemoveConditionalMutator_EQUAL_IF,16,154,167,14,78,61,17,109,none,9,0,1
RemoveConditionalMutator_ORDER_ELSE,18,162,161,6,78,31,47,109,none,9,0,1
RemoveConditionalMutator_ORDER_IF,18,162,161,6,78,31,47,109,none,9,0,1
ABSMutator,10,21,161,6,78,29,49,109,none,9,0,1
ABSMutator,10,21,161,6,78,30,48,109,none,9,0,1
ABSMutator,10,21,162,7,78,35,43,109,none,9,0,1
CRCR1Mutator,10,3,161,5,78,25,53,109,none,9,0,1
CRCR3Mutator,10,3,161,5,78,25,53,109,none,9,0,1
CRCR5Mutator,10,3,161,5,78,25,53,109,none,9,0,1
CRCR6Mutator,10,3,161,5,78,25,53,109,none,9,0,1
ROR1Mutator,16,153,157,1,78,7,71,121,none,9,0,1
ROR1Mutator,18,162,161,6,78,31,47,109,none,9,0,1
ROR1Mutator,16,154,163,9,78,44,34,109,none,9,0,1
ROR1Mutator,16,154,167,14,78,61,17,109,none,9,0,1
ROR2Mutator,16,153,157,1,78,7,71,121,none,9,0,0
ROR2Mutator,18,162,161,6,78,31,47,109,none,9,0,1
ROR2Mutator,16,154,163,9,78,44,34,109,none,9,0,1
ROR2Mutator,16,154,167,14,78,61,17,109,none,9,0,1
ROR3Mutator,16,153,157,1,78,7,71,121,none,9,0,1
ROR3Mutator,18,162,161,6,78,31,47,109,none,9,0,1
ROR3Mutator,16,154,163,9,78,44,34,109,none,9,0,0
ROR3Mutator,16,154,167,14,78,61,17,109,none,9,0,0
ROR4Mutator,16,153,157,1,78,7,71,121,none,9,0,0
ROR4Mutator,18,162,161,6,78,31,47,109,none,9,0,0
ROR4Mutator,16,154,163,9,78,44,34,109,none,9,0,1
ROR4Mutator,16,154,167,14,78,61,17,109,none,9,0,1
ROR5Mutator,16,153,157,1,78,7,71,121,none,9,0,1
ROR5Mutator,18,162,161,6,78,31,47,109,none,9,0,1
ROR5Mutator,16,154,163,9,78,44,34,109,none,9,0,1
ROR5Mutator,16,154,167,14,78,61,17,109,none,9,0,1
UOI1Mutator,10,21,161,6,78,29,49,109,none,9,0,1
UOI1Mutator,10,21,161,6,78,30,48,109,none,9,0,1
UOI1Mutator,10,21,162,7,78,35,43,109,none,9,0,0
UOI2Mutator,10,21,161,6,78,29,49,109,none,9,0,1
UOI2Mutator,10,21,161,6,78,30,48,109,none,9,0,1
UOI2Mutator,10,21,162,7,78,35,43,109,none,9,0,1
UOI3Mutator,10,21,161,6,78,29,49,109,none,9,0,1
UOI3Mutator,10,21,161,6,78,30,48,109,none,9,0,1
UOI3Mutator,10,21,162,7,78,35,43,109,none,9,0,1
UOI4Mutator,10,21,161,6,78,29,49,109,none,9,0,1
UOI4Mutator,10,21,161,6,78,30,48,109,none,9,0,1
UOI4Mutator,10,21,162,7,78,35,43,109,none,9,0,1
ArgumentPropagationMutator,4,184,191,4,59,26,33,34,none,7,0,1
ArgumentPropagationMutator,4,184,196,8,59,51,8,17,none,7,0,1
InlineConstantMutator,12,4,190,3,59,18,41,68,none,7,0,1
MathMutator,14,100,190,3,59,19,40,68,none,7,0,1
NegateConditionalsMutator,16,153,192,6,59,34,25,34,none,7,0,1
NonVoidMethodCallMutator,2,184,190,2,59,17,42,68,none,7,0,1
NonVoidMethodCallMutator,4,184,191,4,59,26,33,34,none,7,0,1
NonVoidMethodCallMutator,2,183,192,5,59,33,26,34,none,7,0,1
NonVoidMethodCallMutator,4,184,196,8,59,51,8,17,none,7,0,1
NonVoidMethodCallMutator,2,184,196,9,59,54,5,17,none,7,0,1
NonVoidMethodCallMutator,2,182,195,10,59,57,2,17,none,7,0,1
RemoveConditionalMutator_EQUAL_ELSE,16,153,192,6,59,34,25,34,none,7,0,1
RemoveConditionalMutator_EQUAL_IF,16,153,192,6,59,34,25,34,none,7,0,1
VoidMethodCallMutator,2,184,188,0,59,5,54,100,none,7,0,0
VoidMethodCallMutator,2,182,189,1,59,12,47,84,none,7,0,1
VoidMethodCallMutator,2,184,190,3,59,20,39,68,none,7,0,1
ABSMutator,10,180,191,4,59,25,34,34,none,7,0,1
ABSMutator,10,180,195,8,59,48,11,17,none,7,0,1
AOD1Mutator,14,100,190,3,59,19,40,68,none,7,0,1
AOD2Mutator,14,100,190,3,59,19,40,68,none,7,0,1
AOR1Mutator,14,100,190,3,59,19,40,68,none,7,0,1
AOR2Mutator,14,100,190,3,59,19,40,68,none,7,0,1
AOR3Mutator,14,100,190,3,59,19,40,68,none,7,0,1
AOR4Mutator,14,100,190,3,59,19,40,68,none,7,0,1
CRCR2Mutator,12,4,190,3,59,18,41,68,none,7,0,1
CRCR3Mutator,12,4,190,3,59,18,41,68,none,7,0,1
CRCR4Mutator,12,4,190,3,59,18,41,68,none,7,0,1
CRCR5Mutator,12,4,190,3,59,18,41,68,none,7,0,1
CRCR6Mutator,12,4,190,3,59,18,41,68,none,7,0,1
ROR1Mutator,16,153,192,6,59,34,25,34,none,7,0,1
ROR2Mutator,16,153,192,6,59,34,25,34,none,7,0,0
ROR3Mutator,16,153,192,6,59,34,25,34,none,7,0,1
ROR4Mutator,16,153,192,6,59,34,25,34,none,7,0,1
ROR5Mutator,16,153,192,6,59,34,25,34,none,7,0,1
UOI1Mutator,10,180,191,4,59,25,34,34,none,7,0,1
UOI1Mutator,10,180,195,8,59,48,11,17,none,7,0,1
UOI2Mutator,10,180,191,4,59,25,34,34,none,7,0,1
UOI2Mutator,10,180,195,8,59,48,11,17,none,7,0,1
UOI3Mutator,10,180,191,4,59,25,34,34,none,7,0,1
UOI3Mutator,10,180,195,8,59,48,11,17,none,7,0,1
UOI4Mutator,10,180,191,4,59,25,34,34,none,7,0,1
UOI4Mutator,10,180,195,8,59,48,11,17,none,7,0,1
NegateConditionalsMutator,16,154,429,2,25,12,13,8,none,4,0,1
NonVoidMethodCallMutator,2,183,429,1,25,11,14,8,none,4,0,1
NonVoidMethodCallMutator,2,184,430,3,25,18,7,2,none,4,0,1
NonVoidMethodCallMutator,2,182,430,4,25,19,6,2,none,4,0,1
RemoveConditionalMutator_EQUAL_ELSE,16,154,429,2,25,12,13,8,none,4,0,1
RemoveConditionalMutator_EQUAL_IF,16,154,429,2,25,12,13,8,none,4,0,1
VoidMethodCallMutator,2,184,428,0,25,5,20,10,none,4,0,1
ROR1Mutator,16,154,429,2,25,12,13,8,none,4,0,1
ROR2Mutator,16,154,429,2,25,12,13,8,none,4,0,1
ROR3Mutator,16,154,429,2,25,12,13,8,none,4,0,0
ROR4Mutator,16,154,429,2,25,12,13,8,none,4,0,1
ROR5Mutator,16,154,429,2,25,12,13,8,none,4,0,1
ArgumentPropagationMutator,4,183,218,4,50,23,27,87,none,7,0,1
NegateConditionalsMutator,16,153,215,1,50,7,43,96,none,7,0,1
NegateConditionalsMutator,16,153,219,6,50,29,21,87,none,7,0,1
NegateConditionalsMutator,16,153,219,8,50,32,18,70,none,7,0,1
